"id","loan_amnt_USD","funded_amnt_USD","int_rate","installment_USD","total_pymnt_USD","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
64913173,12000,12000,0.1318,274.15,265.36,"12","1","60","C3","3","1"
63557057,6475,6475,0.166172947947948,215.97,427.52,"11","1","36","C1","1","0"
66574632,15273.4631578947,8000,0.166172947947948,267.98,0,"12","1","36","C2","4","1"
41760590,17500,17500,0.166172947947948,391.85,3906.55,"3","1","60","C1","4","0"
37620643,24000,1000,0.166172947947948,735.47,8808.33,"1","1","36","A2","1","1"
65825886,30000,30000,0.1367,692.93,647.36,"11","1","60","C5","1","1"
38518138,27750,27750,0.1924,723.52,29499.57,"1","0","60","E2","3","1"
59249650,10000,10000,0.166172947947948,203.63,3143.85094094105,"8","1","60","B1","2","0"
61522178,20000,20000,0.1699,496.95,1471.97,"10","1","60","D3","0","1"
55203606,4800,4800,0.166172947947948,440.922179176755,797.22,"7","1","36","C1","2","1"
52036730,10000,10000,0.1333,338.54,10030.73,"6","1","36","C3","2","1"
42465609,35000,35000,0.1333,440.922179176755,7971.06,"3","1","60","C3","2","1"
63496094,10000,10000,0.166172947947948,312.86,616.95,"10","0","36","A5","3","0"
60752367,9925,9925,0.166172947947948,316.4,939.09,"10","1","36","B2","3","1"
67859847,30000,30000,0.166172947947948,964.64,0,"12","1","60","B3","1","1"
67565393,6000,6000,0.166172947947948,197.06,0,"12","1","36","B5","3","0"
61469494,12800,12800,0.1699,318.05,942.07,"10","1","60","D3","3","1"
48695749,35000,35000,0.1884,904.85,6242.37,"5","1","60","E2","1","1"
65687252,19325,19325,0.166172947947948,642.33,616.46,"11","0","36","C1","2","0"
64008430,30000,30000,0.1367,692.93,1227.98,"11","1","60","C4","1","1"
67195510,6400,6400,0.166172947947948,192.74,190.85,"12","1","36","A1","2","0"
54969099,25000,25000,0.166172947947948,770.68,4604.94,"7","1","36","A3","2","1"
59023763,15000,15000,0.1465,517.42,2057.47,"8","1","36","C5","4","1"
43370753,7000,7000,0.166172947947948,214.2,7231.13,"3","1","36","A2","1","1"
66370866,19000,19000,0.166172947947948,484.55,465.34,"12","1","60","E1","3","1"
60707176,8000,8000,0.166172947947948,250.29,497.07,"9","1","36","A5","4","1"
42041920,17300,17300,0.166172947947948,533.55,5322.2,"3","1","36","A5","4","1"
42403220,24000,24000,0.166172947947948,737.55,7366.59,"3","1","36","A3","2","1"
38648684,14600,14600,0.166172947947948,484.86,6050.99,"1","1","36","B5","3","0"
66492338,20000,20000,0.166172947947948,643.1,621.41,"12","1","36","B3","4","1"
39770427,5200,5200,0.166172947947948,163.41,1807.78,"1","1","36","A5","3","1"
58241042,3500,1000,0.166172947947948,117.41,574.71,"8","1","36","C2","2","1"
50497050,15000,15000,0.166172947947948,517.42,3680.1,"6","1","36","C5","2","0"
46785329,15000,15000,0.1757,377.41,3012.59,"4","0","60","D4","1","1"
38544832,20000,20000,0.1714,714.45,4267.66,"1","0","36","D4","3","0"
57206589,29000,29000,0.166172947947948,440.922179176755,4349.51,"8","1","36","A1","4","0"
61548427,12000,12000,0.1465,283.28,3143.85094094105,"10","1","60","C5","2","1"
40440185,16000,1000,0.1924,417.17,4635.88,"1","1","60","E2","2","1"
43489606,12000,12000,0.166172947947948,387.15,3477.69,"4","1","36","B3","1","0"
39672441,26000,26000,0.166172947947948,578.23,6343.21,"2","1","60","B5","2","1"
55947747,30000,30000,0.1561,723.34,3764.54,"7","1","60","D1","2","1"
46116993,15273.4631578947,10000,0.166172947947948,322.63,2892.57,"4","1","36","B3","3","1"
60844499,15273.4631578947,7000,0.166172947947948,230.94,683.85,"10","1","36","B5","4","1"
40922745,10000,10000,0.166172947947948,333.53,10047.8,"2","1","36","C1","1","0"
65515074,16000,1000,0.166172947947948,488.5,505.13,"11","1","36","A2","1","1"
42313692,2500,2500,0.166172947947948,84.64,842.7,"3","1","36","C3","2","1"
58040461,20000,20000,0.166172947947948,654.68,3666.51,"8","1","36","B4","4","1"
65956648,25000,25000,0.1448,860.29,840.18,"12","1","36","C5","2","1"
54334431,13200,13200,0.166172947947948,409.15,2444.25,"7","1","36","A4","2","1"
61389868,8000,8000,0.1333,270.83,806.57,"10","1","36","C3","3","1"
46184395,10000,10000,0.166172947947948,318.79,2984.02,"4","1","36","B2","2","0"
46755392,15273.4631578947,4600,0.1465,158.68,1265.7,"4","1","36","C5","1","0"
55628198,10000,10000,0.166172947947948,322.63,1607.6,"8","1","36","B3","3","1"
63506509,35000,35000,0.1825,893.54,1716.11,"10","1","60","E1","2","1"
65754364,12900,12900,0.1757,463.59,438.41,"11","1","36","D4","3","1"
65068319,12000,12000,0.1655,425.16,839.29,"11","1","36","D2","2","0"
46803160,15273.4631578947,20000,0.166172947947948,607.81,4872.36,"5","1","36","A1","2","1"
53564392,23000,23000,0.2099,622.1,3705.78,"7","1","60","E5","2","1"
58050288,15273.4631578947,12000,0.166172947947948,402.54,1593.24,"8","1","36","C2","1","1"
63467465,12000,1000,0.166172947947948,371.96,739.08,"10","1","36","A4","4","1"
58060992,35000,35000,0.166172947947948,1129.19,4477.91,"8","1","36","B3","1","1"
46714537,6150,6150,0.1561,440.922179176755,1738.99,"4","1","36","D1","3","1"
65644797,35000,35000,0.166172947947948,440.922179176755,713.34,"12","1","60","B4","3","1"
55150554,5000,5000,0.166172947947948,152.66,914.23,"7","1","36","A5","2","0"
39240215,16000,16000,0.166172947947948,359.08,4297.95,"1","1","60","C1","1","1"
54514001,12000,12000,0.166172947947948,361.38,2161.19,"7","0","36","A1","4","0"
48676377,5000,5000,0.1465,172.48,1205.23,"5","1","36","C5","2","1"
66455358,30000,30000,0.1577,1051.31,0,"12","1","36","D1","2","1"
38435631,21500,21500,0.1366,496.49,5428.76,"1","0","60","C3","3","1"
66095878,20000,1000,0.1367,680.36,665.17,"12","1","36","C4","1","1"
56091388,18000,18000,0.2731,552.98,2710.28,"8","1","60","G2","4","1"
43569532,16625,16625,0.166172947947948,495.8,18483.34,"3","1","60","G1","1","1"
56101097,10200,10200,0.2499,440.922179176755,1468.33,"7","1","60","F4","1","1"
46144276,12000,12000,0.1399,279.16,2214.63,"4","1","60","C4","2","0"
54333458,7000,7000,0.166172947947948,234.82,1474.95,"7","1","36","C2","1","0"
65129548,3000,3000,0.166172947947948,98.21,194.59,"11","1","36","B4","2","1"
43185785,16000,16000,0.166172947947948,440.922179176755,3511.05,"3","1","60","B5","1","0"
48011162,25000,25000,0.1999,662.21,4566.06,"5","1","60","E4","3","1"
60873488,15273.4631578947,16000,0.166172947947948,481.84,1454.48,"10","1","36","A1","1","1"
66542599,5000,5000,0.1448,172.06,164.02,"12","1","36","C5","2","0"
65323305,1450,1450,0.166172947947948,48.58,96.15,"11","1","60","C2","1","1"
61424406,3200,3200,0.1399,109.36,3143.85094094105,"10","1","36","C4","4","1"
65664373,15273.4631578947,20000,0.166172947947948,669.94,655.95,"11","1","36","C2","4","1"
40442429,7000,7000,0.166172947947948,229.14,2516.27,"2","1","36","B4","2","0"
44807871,18500,18500,0.166172947947948,414.24,3753.42,"4","1","60","C1","1","1"
38191359,4750,4750,0.1599,166.98,4974.84,"1","0","36","D2","4","1"
66552829,15000,15000,0.1899,389.03,357.38,"12","1","60","E3","1","1"
63184520,2400,2400,0.166172947947948,440.922179176755,147.83,"10","1","36","A4","3","1"
44795663,35000,35000,0.166172947947948,790.82,36640.17,"4","1","60","C2","2","1"
53654826,28000,28000,0.166172947947948,843.22,5051.04,"7","0","36","A1","4","1"
38535478,11200,11200,0.1366,380.95,4584.46,"1","1","36","C3","2","1"
38480061,9400,9400,0.1431,322.69,3876.96,"1","1","36","C4","0","0"
65067231,23000,23000,0.166172947947948,722.65,1424.4,"11","1","36","B1","3","0"
46516442,9000,9000,0.166172947947948,281.58,2526.33,"4","1","36","A5","4","0"
43025262,10000,10000,0.166172947947948,307.31,10139.52,"3","1","36","A3","4","1"
61792378,7000,7000,0.166172947947948,225.84,447.8,"10","1","36","B5","1","1"
60814363,3000,3000,0.166172947947948,100.64,297.69,"10","1","60","C2","4","1"
42395183,4000,4000,0.166172947947948,134.18,1219.22,"3","1","36","C2","2","1"
44141629,2400,2400,0.1884,440.922179176755,787.6,"4","1","36","E2","2","0"
50243428,28900,1000,0.2499,848.09,5856.38,"6","1","60","F4","4","1"
46566171,12000,12000,0.1333,406.24,3241.03,"4","1","36","C5","2","0"
44055893,35000,35000,0.166172947947948,1115.77,3143.85094094105,"3","1","36","B2","3","1"
46633159,16000,16000,0.166172947947948,500.58,16670.07,"5","1","36","A5","2","1"
51306138,25000,25000,0.166172947947948,774.91,5454.62,"6","1","36","A4","3","1"
48474641,12000,12000,0.166172947947948,367.19,2929,"5","1","36","A5","2","1"
55278455,10350,10350,0.1786,373.46,2230.49,"7","1","36","D5","2","0"
60225754,10525,10525,0.166172947947948,351.05,1397.01,"9","1","36","C1","2","0"
65571492,4750,4750,0.1367,161.59,289.39,"11","1","36","C4","2","1"
59452121,20000,20000,0.1561,482.23,3143.85094094105,"9","1","60","D1","2","1"
65944897,9650,1000,0.166172947947948,314.29,308.59,"12","1","36","B4","1","0"
41349206,8000,8000,0.166172947947948,266.83,2896.89,"2","1","36","C1","2","1"
59512994,15000,15000,0.1465,517.42,2045.26,"9","1","36","C5","4","1"
55947474,9500,9500,0.166172947947948,313.41,1554.88,"7","1","36","B5","2","1"
43549234,12000,12000,0.1786,440.922179176755,2722.38,"3","1","60","D5","1","1"
58553127,8200,8200,0.166172947947948,273.5,1361.9,"8","1","36","C5","2","1"
50738421,24000,24000,0.2099,649.15,4488.08,"6","1","60","E5","2","1"
41009537,28000,28000,0.166172947947948,916.56,10065.06,"2","1","60","B4","1","1"
56974498,20000,20000,0.1825,510.6,2512.44,"8","1","60","E1","4","1"
61330032,24000,24000,0.1399,558.32,1656.31,"10","1","60","C4","2","1"
60266459,7000,7000,0.166172947947948,219.94,656.64,"9","1","36","B1","1","0"
61431505,6375,6375,0.166172947947948,213.85,423.21,"10","1","36","C2","3","1"
58524446,24000,24000,0.1825,612.72,2390.05,"9","0","60","E1","3","1"
58260136,15000,15000,0.166172947947948,440.922179176755,15623.62,"8","1","36","C1","1","0"
55462492,24000,24000,0.1399,558.32,3331.27,"7","1","60","C4","2","0"
63517749,7500,7500,0.1333,253.9,502.25,"10","1","36","C3","3","0"
61500691,23000,23000,0.1333,778.63,2293.31,"10","1","36","C3","4","1"
46714586,15500,15500,0.166172947947948,478.03,3827.21,"4","1","36","A4","0","0"
62559436,15000,15000,0.166172947947948,500.3,3992.16,"10","1","36","C1","2","1"
59262801,15273.4631578947,20000,0.166172947947948,659.81,2607.21,"9","1","36","B5","2","1"
55249974,15273.4631578947,5600,0.166172947947948,186.78,947.4,"7","1","36","C1","2","0"
45364227,17000,1000,0.1399,395.48,3546.11,"4","1","60","C4","4","0"
58642274,15273.4631578947,8600,0.1699,306.58,911.62,"8","0","36","D3","3","1"
60753239,25000,25000,0.1465,590.17,1780.68,"10","1","60","C5","1","1"
47179132,15000,1000,0.166172947947948,491.01,2936.9,"4","1","36","B4","3","1"
60286973,13500,13500,0.166172947947948,418.45,1683.6,"9","1","36","A4","0","0"
46602560,10000,10000,0.166172947947948,338.54,2700.91,"5","1","36","C3","2","1"
61528874,10000,10000,0.166172947947948,318.79,948.72,"10","1","36","B2","4","0"
57783219,6000,6000,0.166172947947948,185.98,925.06,"8","1","36","A4","2","0"
45504926,9825,9825,0.1333,332.61,2978.94,"4","1","36","C3","1","0"
60316150,15273.4631578947,12575,0.1855,458.1,1806.48,"9","1","36","E2","2","1"
64057856,20000,20000,0.1367,461.96,908.73,"11","1","60","C4","0","1"
44139248,15273.4631578947,10000,0.166172947947948,322.63,10589.93,"3","1","36","B3","3","0"
60863793,9000,9000,0.166172947947948,301.91,609.72,"10","1","36","C2","2","1"
66455421,12000,12000,0.166172947947948,398.52,382.53,"12","1","36","C1","3","1"
57663241,3500,3500,0.166172947947948,114.57,568.58,"8","1","60","B4","3","0"
46652852,28000,28000,0.1825,714.83,4975.42,"5","1","60","E1","1","1"
60894700,3000,3000,0.166172947947948,96.79,3143.85094094105,"10","1","36","B3","2","1"
64088775,19625,1000,0.2199,541.91,1047.86,"11","1","60","F1","3","1"
61371322,11425,11425,0.1333,386.78,756.64,"10","0","36","C3","4","0"
52056463,8500,8500,0.1333,287.76,2008.03,"6","1","36","C5","3","0"
50507657,9575,9575,0.166172947947948,345.49,2446.03,"6","1","36","D5","1","1"
68142381,7500,7500,0.1577,262.83,0,"12","1","36","D1","3","0"
50003601,3000,1000,0.166172947947948,100.64,702.36,"5","1","36","C2","3","1"
42303336,16800,16800,0.1655,413.47,4103.81,"3","0","60","D2","4","1"
46795903,5000,5000,0.166172947947948,170.87,1359.19,"5","1","36","C4","2","1"
51456453,12000,12000,0.166172947947948,268.7,1109.58,"6","1","60","C1","2","1"
58682638,9600,9600,0.166172947947948,309.72,1225.56,"9","1","36","B3","3","0"
63414822,16000,1000,0.166172947947948,481.84,958.95,"10","1","36","A1","3","0"
61459716,5775,5775,0.166172947947948,189.04,582.98,"10","1","36","B4","0","1"
65935047,5000,5000,0.166172947947948,162.85,156.94,"12","1","36","B4","1","1"
55091512,10000,10000,0.166172947947948,333.53,1987.52,"7","0","36","C1","4","0"
61508598,5000,5000,0.166172947947948,156.43,455.34,"10","1","36","A5","1","0"
56542957,15000,15000,0.166172947947948,305.44,15078.4,"8","1","60","B1","2","0"
52636155,7200,7200,0.166172947947948,232.29,3143.85094094105,"6","1","36","B3","3","1"
38496080,8000,8000,0.166172947947948,265.68,3174.84,"1","1","36","B5","1","1"
64461167,12000,12000,0.166172947947948,371.96,739.08,"11","1","36","A4","0","0"
37927296,10000,10000,0.2199,276.14,3143.85094094105,"1","1","60","E5","3","1"
65741484,35000,35000,0.1849,898.13,862.18,"11","1","60","E2","4","1"
39739574,8000,8000,0.166172947947948,253.18,3028.53,"1","1","36","B1","1","0"
51006267,12000,12000,0.2099,324.58,13034.35,"6","1","60","E5","2","1"
19137119,27000,27000,0.166172947947948,586.92,4075.47,"6","1","60","B4","1","1"
49217139,35000,35000,0.166172947947948,1129.19,8994.67,"5","1","36","B3","2","1"
47440418,6500,6500,0.166172947947948,203.36,3143.85094094105,"5","1","36","A5","3","0"
63970292,24650,24650,0.166172947947948,764.06,1518.18,"11","1","60","A4","4","0"
49159849,9000,9000,0.1699,320.83,9713.85,"5","1","36","D3","0","0"
66121265,20000,20000,0.1318,440.922179176755,442.27,"12","1","60","C3","4","1"
63335078,10000,10000,0.1561,349.65,690.63,"10","1","36","D1","1","1"
56190364,7250,7250,0.166172947947948,440.922179176755,1124.25,"8","1","36","B2","1","1"
54404038,35000,35000,0.1333,1184.86,7083.24,"7","1","36","C3","4","1"
65804940,34000,34000,0.166172947947948,722.24,684.5,"11","1","60","B3","2","1"
55525103,20000,20000,0.1399,465.27,2760.53,"7","1","60","C4","3","0"
66460146,7500,7500,0.166172947947948,236.34,232.85,"12","1","36","B1","2","0"
43285642,10000,10000,0.166172947947948,223.92,2225.54,"3","1","60","C5","1","1"
46224156,24000,24000,0.166172947947948,774.3,6181.08,"4","1","36","B3","2","1"
40480566,35000,35000,0.166172947947948,1162.34,12739.11,"1","1","36","B5","3","1"
67005527,15000,15000,0.166172947947948,382.54,367.37,"12","1","60","E1","3","1"
56572653,15273.4631578947,7000,0.166172947947948,225.84,1121.43,"8","1","36","B3","1","1"
57702662,21700,21700,0.166172947947948,681.81,3399.19,"8","1","36","B1","0","0"
60365457,25000,25000,0.166172947947948,774.91,3079.47,"9","1","36","A4","1","1"
66412523,30000,30000,0.166172947947948,655.57,618.17,"12","1","60","B5","0","1"
38607774,4400,4400,0.166172947947948,140.93,4420.88,"1","1","36","B5","1","0"
64957877,6500,6500,0.1433,223.2,212.85,"11","1","36","C5","1","1"
57246823,35000,35000,0.166172947947948,760.82,3021.91,"8","1","60","B4","3","1"
63355188,9000,9000,0.166172947947948,440.922179176755,555.27,"10","1","36","A5","1","0"
51896822,5000,5000,0.166172947947948,163.67,1142.64,"6","0","36","B4","2","1"
44047187,21000,21000,0.166172947947948,669.46,6003.74,"3","1","36","B2","2","1"
61329283,7000,7000,0.166172947947948,210.81,3143.85094094105,"10","1","36","A1","2","0"
61369980,30000,30000,0.166172947947948,1006.35,2997.9,"10","1","36","C2","4","1"
48012214,15273.4631578947,8000,0.166172947947948,245.85,1726.21,"5","1","36","A3","1","1"
46725845,15273.4631578947,24000,0.166172947947948,740.18,5902.99,"4","1","36","A4","1","1"
50625337,33550,33550,0.166172947947948,699.22,4877.45,"6","1","60","B2","3","1"
61401952,15000,15000,0.166172947947948,469.29,1401.29,"10","1","36","A5","2","0"
44006855,30000,30000,0.1786,1082.47,9712.46,"4","1","36","D5","2","1"
40451331,28000,28000,0.166172947947948,614.95,6746.65,"2","1","60","B5","3","1"
65474509,10000,10000,0.166172947947948,325.69,325.69,"12","1","36","B5","2","1"
68142551,12000,1000,0.166172947947948,386.09,0,"12","1","36","B3","2","0"
67868720,15000,15000,0.166172947947948,488.53,0,"12","1","60","B4","3","1"
57813091,6500,6500,0.166172947947948,209.71,842.44,"8","1","36","B5","2","1"
56048075,7000,7000,0.166172947947948,229.14,1366.29,"7","0","36","B4","2","1"
39701874,5600,5600,0.166172947947948,175.98,5757.29,"1","1","36","A5","1","0"
50525419,25000,25000,0.1561,602.79,4310.71,"6","1","60","D1","1","1"
51897904,5000,5000,0.166172947947948,154.99,1080.9,"6","1","36","A4","1","0"
64822569,5000,5000,0.166172947947948,166.2,177.91,"11","1","36","C5","3","1"
55556322,20000,20000,0.1465,472.14,20162.78,"7","0","60","C5","4","0"
60871696,20000,20000,0.166172947947948,407.26,1212.69,"10","1","60","B1","2","0"
50024049,12000,12000,0.166172947947948,375.43,2617.49,"6","1","60","A5","2","0"
64641178,18250,18250,0.2099,493.63,902.54,"11","1","60","E5","4","1"
55758108,15273.4631578947,35000,0.166172947947948,1145.69,6763.75,"7","1","36","B4","1","1"
54728396,15000,15000,0.1465,517.42,3410.42,"7","1","36","C5","4","1"
65792175,24000,1000,0.166172947947948,750.86,724.56,"11","1","36","A5","4","1"
63641310,7200,7200,0.1318,243.23,481.19,"11","1","36","C3","1","1"
39260464,20975,20975,0.166172947947948,470.73,5163.59,"1","1","60","C1","2","1"
49237706,18000,18000,0.1699,447.25,3088.27,"5","0","60","D3","2","1"
62520090,12000,12000,0.166172947947948,387.15,1148.13,"10","1","36","B3","1","1"
55462654,3600,3600,0.166172947947948,118.77,710.31,"7","1","36","B5","2","0"
57205785,15500,15500,0.166172947947948,484.93,2417.86,"8","1","36","A5","3","1"
44976817,15273.4631578947,7000,0.166172947947948,225.84,1354.85,"4","1","36","B3","2","1"
56079519,22400,22400,0.1655,551.3,2735.9,"7","1","60","D2","2","1"
44975201,15273.4631578947,12000,0.166172947947948,250.1,2020.85,"4","1","60","B2","1","1"
61438330,35000,35000,0.1919,911.59,2641.49,"10","1","60","E3","3","1"
51968912,12000,12000,0.166172947947948,369.93,2214.99,"7","1","36","A3","2","0"
60115708,6000,6000,0.166172947947948,193.58,767.66,"9","0","36","B3","2","0"
54343365,15273.4631578947,30025,0.1999,795.32,4705.23,"7","1","60","E4","2","1"
39530507,10000,10000,0.1786,360.83,1819.35,"2","0","36","D5","0","1"
47777390,10000,10000,0.166172947947948,303.91,2427.99,"5","1","36","A1","2","0"
56067325,30000,30000,0.1825,765.89,3768.62,"7","1","60","E1","1","1"
67515555,15000,15000,0.166172947947948,440.922179176755,0,"12","1","36","B5","1","1"
39240589,20000,20000,0.1786,721.65,22033.87,"2","1","36","D5","4","1"
61539761,15000,15000,0.166172947947948,457.97,1368.71,"10","0","36","A2","2","1"
41102787,24000,24000,0.166172947947948,542.28,24261.76,"2","1","60","C2","3","1"
55081059,28000,28000,0.166172947947948,594.78,3004.98,"8","1","60","B3","4","0"
43095347,15000,15000,0.1399,348.95,2820.74,"3","1","60","C4","3","1"
64852758,20000,20000,0.166172947947948,625.72,1233.91,"11","1","36","A5","4","1"
48624254,19000,19000,0.166172947947948,612.99,4337.32,"5","0","36","B3","4","0"
63879419,19200,19200,0.1367,443.48,421.61,"11","1","60","C4","1","1"
66592092,10425,10425,0.1318,238.17,3143.85094094105,"12","1","60","C3","4","1"
62305953,30000,30000,0.166172947947948,989.71,2949.91,"10","1","36","B5","3","1"
61581217,10000,10000,0.166172947947948,318.79,951.28,"10","1","36","B2","1","1"
65354835,12000,12000,0.166172947947948,361.38,0,"11","1","36","A1","4","0"
